at last,0
i go grab emes,0
it only took a hit,0
sirbot u want some mending also?,0
YES WE BEAT Them for them to work,0
smh i have no iron,0
i need like 10 for a anvil,0
i can give gold for it,0
y do u have the most obv place here,0
prob going build a japan base if server is still active,0
i just need to get some totems now,0
shadow should rlly make the server hard mode,0
shop is going ruin the server prob,0
maybe it will make more ppl play,0
you can just buy netherite and totems if it on there,0
w/ how shadow makes shops they prob won't be,0
i wonder if that string dupe farm works in 1.20,0
what a glicth,0
glitch,0
yes wdym?,0
well not really,0
i went inside :/,0
of wat,0
the villager thing,0
house,0
im going go get a lot of achievements now,0
how did this server die in 24hrs,0
well people have different time zones,0
ik that part,0
hi day',0
i have mending at last,0
opinions on oreos,0
so did y'all find a dupe yet,0
or do I need to wait a few more days,0
Nop i am good boy i don't dupe,0
HAHAHHAHAHA,0
funny,0
HOW DO U HAVE 14 HOURS,0
dkdkdk,0
UR ALREADY TOP 1,0
he did not log off i swear,0
guardian is being a monkey,1
and not logging on,0
and giving me the netherite trims,0
so i can't even get netherite till he comes back,0
its not even a lot of playtime for the time the server has been out,0
WDYM,0
it's like been out for 23 hours,0
its been out for like 23hrs rn,0
not even a day of playtime,0
and u got 14,0
ye bc i played all yesterday,0
u played 14 hours?,0
12 yesterday,0
2 toiday,0
today*,0
dayum,0
tbh i beat the dragon,0
got the egg,0
got a elytra,0
now im farming villagers till guard gets back,0
Guardian345 we get netherite?,0
so we get netherite,0
grinding emes i have been,0
there are two sharp 5 bookz,0
for upgrade?,0
we got much gold from sky,0
i sold smth to her,0
biome,0
we have 3 stackz,0
give me trims,0
do u have a trim?,0
tppa,0
i at base w/ ec,0
ic,0
it so tru,0
gimme trim i dupe them,0
how many we newed,0
i got 8,0
omfg it costed 49 diamonds,0
1 craft is 7 diamonds,0
4 left,0
tell him to stop being pussy,1
and join,0
he joined it b4 without a problem,0
its prob bc u toggled his wifi so much,0
he now scared of everything,0
..,0
didnt he also buy a vpn,0
how get totem,0
bc not hrd,0
hard,0
so we ned to find big house,0
we have 3 egaps,0
we poor,0
but richest,0
i can do it for u,0
bc no totem,0
we need shadow to make server hard mode,0
Guardian345 c if u can chat report me,0
so u cant report me?,0
it doesnt let u click?,0
gud gud,0
time to drop a hard r,0
hkjkjkjkjkj,0
jkjk,0
he doesn't go outside,0
villagers,0
or we go to fort,0
and make smol farm?,0
claims dont work there or no blocks,0
no way 14hrs of playtime gives 19 blocks,0
SirBot1 want to help make a blaze farm,0
Mando135790 no shouldnt,0
it's set up for 5 every hour,0
i fr only have 19 blocks,0
ill look into it asap,0
i only made 1 claim,0
and it was w/ the base 100,0
ill look into it,0
Guardian345 so do we make smol farm?,0
that cant be right,0
Guardian345 i have box of cookit,0
do i eat all,0
so we make farm?,0
u help,0
w/ it obv,0
onmg ur right,0
the spawn rates,0
so low prob,0
bc easy mode,0
do we makew farm,0
we have enough of block for it,0
do u remember how build 1?,0
or do we wing itz,0
end crystals we need,0
imagine they reset end and then we get 2nd egg,0
idk wat ur talking abt,0
dk i never used,0
and yes it did,0
we go to end for xp?,0
didnt staff say smth abt end reset,0
tpa to me im at it,0
so we dont make farm in ether worlds,0
like nether or end,0
i am the best,0
a pit,0
wat spawner,0
only gud 1 is blaze,0
we cant make gud xp farms like raid bc not hard,0
jump in,0
tall man world,0
shat ass,0
and kill them?,0
do we just make a end farm knowing it will be reset,0
it takes hr to make,0
and 15 stacks of block,0
it will be up for at least 2 months,0
3 *,0
as in not shut down,0
like 2 players,0
that arent us,0
tbh just inv taco man trany and aby here mayb,0
imagine inv sir peod,0
pedo,1
kiling tall men slow xp,0
i woke up to a dm saying,0
fu*k you,1
from him,0
his servers gets banned,0
ska,0
fortnite battle pass,0
KirboIV do u have netherite yet?,0
a death threat by far left blacks,0
how much did it cost,0
how many emes did u spend on it,0
ok wat does it cost,0
u dont flex with netherite u flex with having all discs,0
u make force them into sex?,1
do i fly there,0
send cords in dms i make way point and fly there,0
KirboIV y mad,0
how make less fun mew,0
.CalebG0831 wants end cords guard,0
Guardian345 r u still in class,0
for burning,0
me no have,0
.CalebG0831 there will be a shop,0
Guardian345 yes,0
shadow said it will take a bit,0
mando rememember how long it took shop last tim,0
not to long,0
which 1 guard,0
ah ic,0
i almost at out post guard,0
nrn,0
no fun rn,0
tpa guard,0
wrong cords it seems,0
where dungeon in this,0
a raid takes 0.2sec,0
behind,0
he runnin,0
we dont need,0
we need hard more,0
ez tbh,0
no p,0
i spent 2hrs geting them yesterday,0
at smo house in vilage,0
tpt,0
just get mending on it,0
wat lvl r u rn guard,0
u enchant my sword?,0
stone + stick,0
old pic in chest has it,0
l kk k k,0
u wat,0
how is he here,0
K1ngem where did u cum from,0
idk just exploring,0
can i grab a sapling,0
thank you have a good day,0
want anime tre Guardian345,0
selling gay pink trees,1
can i walk in on the villagers now Guardian345,0
feed then make them fak,1
how make them fak,1
y dont we rape,1
jkjkjkjk,0
SLAV trying to leave,0
he openned door,0
i locked him in,0
get back in there slave,0
rip i got looting 3 20 times,0
my axe abt to break,0
do i keep grinding emes,0
do i keep farming emes or do i go farm neth,0
hello!,0
i found that new swamp biome,0
it is a yr old,0
wat type,0
do we make xp out of it?,0
y we need more of slaves,0
wat abt spawner farm,0
to slow?,0
tbh spawner farm prob faster then trades,0
does easy mode make spawn rate go down?,0
wya slave,0
i mean where is spawner,0
3k ms,0
hello?,0
soy dora,0
is it normal spider or cave,0
o k a y,0
no way i doing /is,0
i only have deepslate,0
no cobble,0
it never works,0
wat if u have sirbot do it,0
like we pay him smth,0
to make them fak,1
nahh then,0
he didnt,0
he asked me for ip,0
i gave,0
he said it no work,0
SUP,0
NERDS,0
ai,0
yes make it hard,0
TELL SKY,0
Itzz_Skyy plzplz make it hard plz,0
she's not online lol,0
i c her ign on tba,0
tab*,0
am i crazy?,0
no I am my bad,0
nah i just joined back,0
Itzz_Skyy plz plz make it hard,0
so we can play the game,0
yes plz,0
we cant make farms,0
then sure,0
many things of the game dont work without hard mod,0
mode*,0
crystals,0
raid farms,0
totems,0
raids in general,0
blaze farms,0
i already said sure,0
no need to go on,0
whats up?,0
shadow u hear that plz plz make ithard nowz,0
me ?,0
shut ur trap u monke,1
skalalala,0
you can have alts,0
:troll:,0
we never have used them,0
alt abuse is bad,0
its not abuse,0
r i p,0
alts are not bad,0
im boreddddd,0
Itzz_Skyy then play mc,0
hi ice,0
im bored,0
someone join vc,0
minecraft steve from super smash bros kinda thicc,1
tbh i have the best base in the smp,0
it is a wood box,0
16hrs,0
Itzz_Skyy Itzz_Skyy how much for ur totem?,0
b a m b o,0
lmao i just started mining netherite and found two off the bat,0
don'ttttt nerf ender pearls that baddddd,0
n oooo,0
make it so you can at least buy ender pearls,0
no tp,0
my base wood box,0
tbh netherite mining is so easy,0
i used them all on armor trim,0
i poor man,0
i brokie,0
die,0
memeee,0
i will buy it,0
wat u want for it,0
sky what do you want for the totem?,0
say that again please,0
i will c,0
i have 3 diamonds sky,0
we can't do raids on easy,0
./diffculty hard,0
or like /gamerule diffculty hard,0
its hard,0
boys lets go,0
KirboIV wym,0
do u not like hard stuff,0
wait who has pillagers?,0
Itzz_Skyy a mending book for a totem?,0
m ayb,0
selling netherite upgrade 30 diamonds,0
its profits,0
KirboIV STOP THAT you nark,1
kinda gay to skip nights,1
bc it can ruin what others what to do,0
sky how do u only have 11hrs and 22mins and 59sec,0
sky 8hrs of ur play time was from before it even openned,0
KirboIV I HAVE A BOX of cookies,0
i have been eating them,0
KirboIV there was a bug w/ claim blocks that shadow said he fixed or is fixing,0
i have 4000 hours on mc,0
Guardian345 n i,0
the game mode is harder then m-,0
the game mode is hard,0
so yes,0
get mending then boy,0
use a golden shovel,0
gold shovel,0
i am the best i am dj,0
nether or wat,0
do we get pots guard,0
i no any1,0
guard did u just spend emes,0
make them stick,0
arrow men,0
for more emes,0
or get books,0
sculk,0
i can claim for you and transfer the claim,0
sculk you have to hold down on the ground with a dirt shovel to claim it,0
if your on mcpe,0
so why cant u claim?,0
then you need to play more for more blocks.,0
KirboIV yez,0
shaddy said he will fix it,0
s h a d d y,0
shadow daddy,0
it should be urs,0
i tp-ed guard,0
build right here,0
WELCOME,0
canu farm diamond guard,0
who wants a spruce village,0
i am 1k block away,0
600 away,0
get me diamonds boy,0
we need more,0
m i N E,0
Itzz_Skyy don't give the seed,0
do it pepeshrug,0
nah dont,0
that a nono,0
we good boys,0
i get bad omen?,0
i getting bow rq,0
do we have arrows,0
do we have feathers at village,0
Guardian345 n o,0
no trades,0
we do it now?,0
do we start it now,0
it started,0
that way,0
we dont die,0
roof then,0
arrow big mans,0
roof,0
yessss,0
i want duel plugins,0
we arrow big faks Guardian345,1
play it slow we should,0
Guardian345 wake up,0
i gettting fakkeed,1
do we start next wave,0
i have 0,0
when start next wave,0
i didnt,0
save me,0
i got 1 ottoem,0
rip 26 lvls,0
this fat ass,1
how only 1 totem,0
smh we used to get like 7,0
where smith table,0
very kool house,0
wat now,0
i need unb,0
we need unb books guard,0
book ?,0
i need book for elytra,0
i am number 1,0
guard y dont we get baron here,0
sky is the nether stil reseting?,0
guard no way u spent 4 stacks of emes on xp,0
me need xp now,0
we do farm?,0
we need more diam guard,0
guard this first time i got neth on b4 u?,0
so do i go mine more for meth,0
neth*,0
for toos,0
tools,0
and u get diamonds for trims,0
for tools,0
the upgrade things,0
i mean the upgrades,0
minecraft is ife,0
i love mc,0
SirBot1 accept :),0
get robbed,0
is this a dik and ballz,1
only 17hrs for gud gear,0
n o s h u t the hel you you dumb fakking frog,1
guard do we go get more elytras?,0
to have them al,0
we need more fireworks,0
we need them,0
we need it all,0
nogger,0
two crystals i got guard,0
me want rocket guard,0
i have two wither skulls guard,0
1 more for beacon,0
.day are you at the pink tree place,0
I need to get home and you live near me,0
We want home,0
guard are u alive,0
1 sec sir,0
i made my wish com xp farm,0
are you winning son,0
black st on e,0
SebastianPower tpa,0
black stone,0
SirBot1 i have two wither skuls,0
shoud i spawn the wither on skys base,0
eh doesnt matter,0
scam,0
guard give me totem for egap,0
bc i said so :pepeshrug:,0
i forgot creepers do dmg now,0
so i was hugging 1,0
Guardian345 do we need crystals,0
lmaoo,0
who has gun powder,0
want some gold for it,0
3 gold 11 iron?,0
do we,0
u want to?,0
kids,0
i found smth cool,0
the kid?,0
or raid,0
SebastianPower where are u?&gt;,0
flying,0
wat now gard,0
we get gears,0
tpa for pig house,0
i hate bedrock more then i hate tom,0
do we inv tom here,0
he is,0
he claims he is being controled by dvd man and satrurn dude or whatevere,0
cant he just die,0
cheese you good,0
it was mine,0
you did i asked abou it,0
27,0
i rule the world,0
cg java???,0
good thing you did because i died to a skelly boy over the lava,0
yes java w,0
because bedrock wouldnt let me look text screen i hate bedrock,0
i fell,0
the f word s word s word d word d word,0
dang damn shat fak,1
cg abt to report mew and get him banned,0
what we doing,0
No clue,0
mew i was aboutto reply with the rizz you could imagine but i restrain,0
noo do it,0
couldnt*,0
mando i cant do none that stufff,0
i used my 1 rizz line per day already lava rizz,0
im not paying attention,0
i like chips,0
i have some rn actually,0
SirBot1 you should make a raid farm day 2,0
sirbot making me castel,0
noooooo,0
i paid for it,0
you acceptd,0
lanuage,0
accept pwease,0
to end ur mf-in life my n-,1
DONT,0
language language,0
yes im so sowwy,0
he is a black male,0
i mean i am,0
i mean dont black mail me,0
that things still in the womb,0
The lag,0
fr mando lagg isnt the probs,0
ash hows my lest fav hoe been?,1
CGfrogger07 KLAO,0
lmaooo*,0
ahs is from gorgia i swear,0
the country,0
guys the soviet reunin is happening,0
reunion,0
i forgot how to spell,0
Huofkhjbasdf,0
hi ash,0
who wants a rid in my super car?,0
omg my ping is so shat,0
yes i doo,0
sky were are you,0
the men that sleep together,0
a lot of lanuage,0
labuageeee,0
lanuage*,0
langauge*,0
chris that trans bundle o sticks,1
i am eating my first meal in 8hrs,0
i am staff already,0
bad rason to be staff you basied mod abusing hoe idk if she sees this but idk,1
yes skellys,0
bro this cooll castle your making for me,0
i will kill yyo,0
or im killing yoru skelly,0
co,0
sing us a song mew,0
Skull,0
chriastmas song,0
cocok and balls,1
language,0
hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0
who thinks this server will die after a week,0
furry boy,1
ya but she could be,0
fox fox my child,0
go end and kill cg,0
find the frog,0
see fox day is here,0
i was talking to fox,0
he was going where is day,0
He said you were here,0
we were sad beause ofthat,0
guard the server didnt die yet,0
5 bedrock kids,0
where my glas go,0
your skin doesnt load when im on java sad,0
we got some crystals,0
i think i did,0
im more relevent then gaurd and mando,0
no go awayash,0
i lagged so hard for a sec,0
caleb and his team are doing it,0
wanting to blak maail,0
a ss,1
you can light me on fire in a min day i do deserve that,0
.MorningZerq finish that,0
wait they can be comunists and i cant be a nazi your joking,1
CGfrogger07 ONG,0
if they can be ussr can i be ku klux klan,1
can i?,0
fr i wanna be a nazi,1
the comunists killed more then the naizs,1
so many,0
lanugae x 17,0
day do /pvp on,0
fox,0
Itzz_Skyy can you add /msg and /reply ?,0
i need onethose for second,0
u getting pot,0
u need a tp?,0
tp master,0
wizard,0
Why mute me,0
why mute me again***,0
.CalebG0831 your next.,0
Guardian345 i will ban you from life,0
dikdk,0
do we boom kids rn,0
there is some at base,0
fox tp to me,0
fox im supossed to die not you,0
steal items from ash,0
rob her,0
fox tp,0
do we need speed or nah,0
sky bad,0
sky die,0
how many lvls do u have guard,0
i need enchant sword,0
wait ash?,0
ash abuses,0
im not a cheatrer,0
dont leave,0
hail,0
wizard man,0
fr?,0
Sky ist ein verdammt dummes Mädchen,1
i trust you mew,0
fak,1
and i am the only one who matters,0
this will be aids,1
i didnt se it,0
caleb im tping to you cutie,0
Guardian345 should be staff,0
shadow likes Guardian345,0
oooo i like it,0
dkd,0
guys why do bedrock players skins not show up on java?,0
.AsherSmasher529,0
day what happend to your gear btw,0
staff staff staff .AsherSmasher529 staff,0
ash is such bad staff she won't help any1,1
dont u dare guard,0
guys im not lagging :000,0
i love captlismmm,0
you ok,0
i tried mann,0
day you need a sheild?,0
the pig pen,0
idk lol,0
i will chris that bundle o sticks,0
every one gone,0
what will hapen if i kill pig?,0
wooo nice,0
its pink,0
pig,0
pig is free,0
because we are better then you mew,0
guys your pig got free,0
guys your pgi,0
Your piggg. aaa,0
im killing it,0
it got free i tried telling you for like 10mins,0
i said i woulddd if you didnt get it,0
day i kindda want that flesh,0
ill do much for it,0
ok :) :cry:,0
im on a hunt,0
shes not,0
i tried,0
gossping about you,0
being in vc lol,0
its loud,0
theya are playing music thats loud,0
fairytale!!!!,0
i like this song,0
its stuck in my head,0
no they are playing a good song now,0
you should join idk lol,0
wooo,0
Your nightmare came true,0
:Skull:,0
BaronPoliwag,0
hahah,0
bro can do all that and i cant be a nazi fr its only beause they lost isnt it,1
why is the server on easy mode again,0
i can't even get xp like this smh,0
no way mew mathing,0
is griefing allowed ???,0
sky really,0
time to private chat,0
you dont wanna tp rn,0
let me get out this hole rq,0
aaaaa,0
amazing,0
what depth we at?,0
shshsh,0
day just be quiet,0
BaronPoliwag you monkey,1
wat the fak are u doing,1
fr took me 3 hours sky,0
to download,0
spice&gt;,0
so much iron day,0
beat the vilagers till they breed,0
no freedom for you],0
day we found a iorn mine,0
fr trying to sell end?,0
this shat is mine,0
you don't tp her here,0
you keep them out,0
.TheSculkMC tf u say,1
im a free man,0
I would really not though,0
if you got monee u would,0
can we grief?,0
unclaimed bases,0
Guardian345 he has no life prob,0
take 1,0
like he does school from home i think or smth,0
i will go there,0
tbh hurt him for ignoring u,0
or better yet hurt his cam,0
Guardian345 how com 30 xp bottles are 1 lvl,0
24 it was,0
ik that Icelifeline,0
i just swear you got a lot more xp before,0
full inv?,0
he doesnt care to talk guard,0
yooo my ping isnt over 1000,0
prob will just play at like 2am and xray to max shat,0
then fly and get banned,0
n o i didn't SebastianPower,0
read full chat ma,0
Read the chat,0
read before that......,0
read my full convo,0
we are talking abt in it public chat because the pms here are so trash because we can'r /r to talk back,1
ayyy,0
what was thatt,0
nahh i just feel like ima get banned bc som1 isn't reading full context,0
:prayge: :prayge: lord shadow shaddy plz plz add /.r,0
sky how do i aplee for staff,0
apply*,0
sky i dont kow how to shut up,0
everyone here can vauch,0
vouch*?,0
Guardian345 do we want looting 3 sword,0
do we have stone thingy,0
for dis enchant,0
why do i have to leave u monkey KirboIV,1
Guardian345 prob not,0
your hair line is worse hen a bold guys because i cant see your skin on java day LOL,0
im not,0
its thaxx,0
how do i get skins to show up for bedrock players,0
nice welcome back day i missed you,0
we are not going to die right?,0
Guardian345 wym,0
ok ok i guess,0
uhhh iohhh,0
we need dimaonds,0
ig why not honesty right,0
hey guys i killed your pig,0
dayyy,0
aaaaaa,0
are you guys whispering LOL,0
queit....,0
y not KirboIV,0
mew how does been a hoe feel like?,1
tbh its a 4/10 from me,0
thats something you and ash can hook up with,0
aaaa,0
spooky ok,0
sirbot what you doing down heer,0
oh no reason,0
we dont have thoughs,0
what isnt,0
thank you day,0
imagine having a heart,0
whats the rule on killing pigs??,0
well i dont go by cringe rules,0
to bad theres no way to inforce that,0
:000,0
hay she asked in chat,0
we killed and eat it in front you,0
yes we did,0
you should have looked at chat,0
we were talking about it before the muder and feast for 5mins,0
now im eating more pork chops,0
no im not,0
day there on to us,0
yesss,0
we shoudl,0
this is fun,0
i just want dimaonds,0
if it was my chose id be killing foxs,0
hohohohohoh,0
that was a joke fox are cute,0
aaaa i gtg for like 2omins,0
20hrs 1min,0
20 mins*,0
Itzz_Skyy that is fr so cringe,0
./pvp on (name),0
that is rlly abuse tho,0
i gtg for a bit,0
i am&gt;!,0
ok cyaa for a but guys,0
and day!,0
0-65-0,0
that didn't happen,0
tru\,0
day do you want a chair,0
Why are there so many poeple here,0
any1 selling gun powder,0
dont tp any1,0
"stealing",0
was it rlly stealing,0
just like,0
making him sign smth,0
and taking it,0
thats what i was told,0
how did zumba lose this server anyway,0
dkdkd,0
i just found another elytra,0
yeah so?,0
any 1 selling gun powder,0
i will give a elytra if someone gives me enough gun powder,0
i gotchu,0
how much,0
like 20 stacks of gun powder,0
i need rockets,0
.CalebG0831,0
u want diamond armor?,0
or diamonds,0
.CalebG0831?,0
max diamond boots for a stack of powder?,0
u have any paper?,0
if u give paper i will take the 40,0
why does mew know 12yr olds,0
yes i can,0
who talking,0
ill take that,0
max diamond boots,0
give paper,0
and gun powder,0
give all the goods,0
the paper and powder,0
his to do list,0
shadow knows everything.,0
i in end,0
art y 700,0
when i cum down i tp?,1
i found another elytra,0
Itzz_Skyy is the end still reseting?,0
bros 3rd elkyta,0
who wants a dragon head,0
i need it mando,0
u have gun powder,0
i sell head for powder sirbot,0
caleb took all mine :///,0
Guardian345 U WAnt tp?,0
Guardian345 imagine i get banned with 3 elytras on me,0
so guard i got two new elytras,0
a japen base but its not using pink anime trees?,0
very gud,0
nah i flew here,0
Guardian345 yes we need more xp,0
we need to wait for end reset to make end farm,0
why would the end reset tho?,0
Guardian345 do we make end farm?,0
almost,0
he needs to be more of a pedo first,1
YEz,0
we force him to work,0
guard tp and c sirbots hous,0
tf u saying that for my boy,0
if i got u,0
tons of pick,0
pink,0
and black stone,0
would u make ur base,0
just make a farm now,0
nop end farm better,0
skye prob not reset end,0
y ask boy,0
jst leave,0
i may build 1 later or smth,0
imagine i kill sheep,0
nop i can beat them,0
should we test if ur house can with stand end crystals kirby,0
gay ass rules,1
are u guys lying,0
did som1 say they wanted ice b4?,0
what i miss,0
dayy,0
i just got back welcome back,0
what were we doing?,0
good nigh mew and lanuage,0
dw hes bad at pvp as well,0
shadow is daddy,0
Really mando,0
i think,0
wat did i do wrong,0
is there smth wrong w/ saying that?,0
im going to leave my stuff by that bee have day,0
wasnt me sky,0
u found 1 at last?,0
frogss????,0
werer,0
wrerereree,0
forg,0
nooo sky rip :(,0
I cooked it,0
Oh?,0
skys got a baby voice some times hahaha :),0
Forg don't talk,0
every like 20th word you do,0
other wise i could mistake you for an 18 year old,0
you just gott get used to listening,0
well you dont in genrall,0
its every once and a while your voice does this thing and idk haha,0
i do not,0
its doesnt sound like a voice crack,0
no i thought she was 18 when ifirst heard her voice even though ik shes not,0
im just saying,0
whats there country called anyways,0
cya,0
seee,0
it happend,0
oh sky kinda same lol,0
i got more of a life then mando though,0
11 hours of minecraft is impossibel,0
in 1 day,0
and its only been out for like what 38hrs??,0
what th heckk,0
whatqatat the ???,0
mando needs to chill,0
he doesnt even play with other people besides guard who haxs,0
nooo rip sky rest in peace,0
bro built me a castle because hes my best friend,0
sirbot thaks for the sand castle man,0
hi despair did you find your home btw?,0
kill it sky,0
among us,0
lol skys keyboard is impresivly loud !,0
skys meditation is typing,0
or how ever you type that,0
spell typp same thing *,0
nooooo,0
ok ill tp to you im at some ones base who probs doesnt want you here lol,0
is it mando's?,0
days,0
maybe sky forgot the . in your name .Despairishere,0
thank youououououou,0
i looted them all,0
mando got to the end on the first day,0
nah nah like 1 hour :),0
21hrs,0
.Despairishere why dont u just kill ur self to go bak to ur base?,1
tbh ik how to fix it,0
Itzz_Skyy,0
why not do /home .Despairishere: bed,0
noo if u do it,0
it will prob work,0
no reason to not try itz,0
did u put the :?,0
":",0
ill find it be for you sky,0
hes eurpean,0
wow he must be short,0
first time i saw shadow he was riding on my back ivisable in admin,0
sky when you do /home is there smth that says bed ?,0
scared me,0
Icelifeline ?,0
sky you are the limit,0
wat SirBot1,0
est,0
he doesnt he already slept today,0
est us best timezone,0
i can beat that easy,0
dag sirbot we all thought i didnt have a life,0
.Despairishere,0
what if i find it,0
desert in the 2000+,0
does .Despairishere have a bed placed down or not??,0
go 2000 -4000,0
Itzz_Skyy ask .Despairishere if he have a bed placed down at his base,0
they hey tray fay get layed,0
idk what that mean s but i said it,0
oh try 4000,0
watch your step day,0
skye you know you can tp to peoples beds right?,0
so its broken,0
as in not there,0
waitt 4000 2000,0
im on the hunt day,0
they are looking for .Despairishere base,0
despairs base ive gotta beat the admins,0
tbh i want to also beat the admins now,0
lol get a life mando,0
if you beat the admins you become one,0
real real,0
man has full nethertie what could he want,0
i think it is,0
netherite,0
no i cant yoru to stong,0
strong*,0
we arent talking abt pvp,0
i left day all by her self and she left sad,0
why say sorry?,0
"you don't smell at all",0
i will slash day with a sword,0
will that make it day time,0
just sleep :/,0
no im the accepting they will spawn for me,0
it was a year ago,0
its your/youre,0
no thats a joke,0
im he him,0
her*,0
why notttt lol,0
To modernized,0
Bro thats crazyyy,0
soryy i jsut love asuming so i dont pay attention,0
yes you are,0
hey sculk,0
white or normal terracotta,0
i cant choose,0
white is like light pink and normal is orange right?,0
Id say normal,0
he got perm banned,0
howd guard get banned,0
he banned someone,0
by using a bug,0
ronin,0
netherite height was 12 right,0
15,0
damn i posted a yt vid yesterday and it got 5.5k views,0
i dmed you it,0
i was going to put retarded igloo,1
just don't scroll down and see a kkk mc vid,1
are u done playing fbi game,0
i swear shadow has smth set up where if u say the word racist or smth he gets pinged,0
dont c his problem,0
yeah bc ur selling it skal,0
its like ah flipin,0
up to you now man,0
scam tbh,0
calmdownjomalz why did u break server rules,0
No is No Bill Cosby,0
no way i get a case from prime,0
and they say i have to pay to open,0
mando135790 e,0
imagine mor bans,0
wat are they gonna do ban me more?,0
ur not fakking me over,1
NOBUT I WILL GET BANNED,0
s o?,0
i dont want a ban,0
tbh if i get banned i would just say nonos to your girlfriend,0
tbh i just make only friends can msg her,0
tbh i add her then,0
tbh do u think ak will sell,0
tbh prob not and tbh dont be a jamal,0
tbh i told sky wat u did,0
and sky told shadow,0
and shadow fix it bc he smart,0
so it wont be of any use to do it again,0
my ass,1
he went in vansih,0
tbh are u just trying toget me ban,0
if u want i can just move the shit,0
b u t,0
w h y,0
why get banned,0
then,0
do this,0
if i rly wanted to play i would get a micro alt for a cent and a new vpn ip and get my shit back from u,1
smh i just want racist yt vid,1
non racist vid*,0
we make racist vid + u owe me for drag egg,1
gave it up,0
by getting ur ass banned,1
tbh give so i void it,0
not happening,0
smh why hasnt shadow ban u,0
prob to see wat u do to patch it,0
w/ bookz,0
i wonder if sky will be retarded or not to ban me,1
she banned u b4,0
i ment on alt*,0
she banned 20420 acc,0
im saying she banned a alt,0
bc caleb nigger told her,1
bc calleb nigr told her,1
so we going to make jamal mc,0
yes yes,0
u will be the racist,0
bc i am to good to be racist,1
+ it fits u,0
did u c comment i left on vid,0
no let me c rn,0
wat did u say,0
bc it no show,0
yt prob blocked it bc it was mth bad,0
smth bad,0
aint no wya u on lunar,0
would u know that,0
nahhhh,0
do u mean rn,0
or,0
vid,0
or u just pedo,1
i was on luanr,0
to make vid,0
didnt want to log off main,0
we got,0
the,0
case,0
imagien i just buy the alt sub so inf alts to keep saying wsg my n igs,1
im a good boy,0
I listen to the rules,0
im am a good man,0
ur a retard,1
i knew you re a good man,0
putin,0
my heart is cold,0
the beat is mine,0
the tune is mine,0
i am not getting my ass banned,1
i dc,0
I gotta take my dog outside,0
I AM NOT getting banned,0
BRB,0
imagine isay,0
"you are the dog you filthy ni",1
to far tbh,0
bacl k ppl = speed,0
i wonder if train man made u a racist,1
speed = dog,0
wat if we just set up a bot to auto mine dia,0
i dont needdat,0
and ur ass is trying to get me banned,1
i think ill be taking my egg bak,0
u wsill be a nogger,1
and void it,0
nop i am nota nigger,1
niop i am not a niger,1
or u will get banned again,0
nop i am not a n1gger,1
had to type that out 3 times,0
b4 it selnnt,0
ok ?,0
what else do i gain on here,0
fuck you,1
Dumb ass,1
D u m b a s s,1
U are so stupid,1
How can you be so fucked up,1
Kill yourself,1
Off yourself,1
Jump off a bridge,1
Why do u exist,1
How are you,0
Hmmmm sure,0
Hi how are you,0
i cannot deal with these retards,1
ur earraping me,1
bc its ear rape,1
ur poop,1
you're poop,1
poop,0
michael is poop,1
also ur poop,1
ur a pedo,1
What? pedo,1
beating his meat,1
mastrubating,1
fuck f*ck,1
ur a bitch,1
get lost bitch,1
he made u his bitch,1
WTF DO U MEAN,1
that's so cool,0
that's very pog,0
pedo vids,1
beating his ...,1
stroking his cock,1
Come on beat him,0
for chat,0
okay it needs adjustments,0
but essentially chat ai to classify messages as stupid or nice,0
needs a lot of adjustments but for example,0
even though ive not actually put that in a document as like a "bad" word,0
so that's the idea and it works just needs a lot of messages to train rn,0
look familiar,0
truee,0
true,0
i dislike black people,1
stuff,0
less big brain,0
big,0
big cock,1
black is a nice color,0
you are bad if you're blacks,1
black,0
I love black,0
wonder,0
blacks gud,0
I like black,0
I hate blacks,1
I hate the race black,1
I hate the color black,0
epic,0
cock and balls look good,1
ohhh fuck,1
retained,0
ima f-ing shit on this kid,1
uihyweuiygfrawuoie,0
dick,1
mando I hope you die,1
kid,0
kid just kys,1
I hope you kys man,1
i am not,0
I am not bad,0
I am not that bad,0
am not,0
I,0
you are so dumb,1
you are dumb,1
I am so dumb,0
im a dumb kid,0
you have been a dumb kid for so long,1
I have been a dumb kid for so long,0
ur so dumb kid,1
it's not dumb,0
d,0
oh probs seen too many sentences that start with dick and thus d,1
I am a dumb dick,1
I am a dick should be removed now as well ?,1
like its not like it sees dick and is like ah yes let's block this,1
ffs,1
it's starting to learn dick = bad,1
My name is dick,0
ooh,0
ky/s,1
kid piss off,1
km/s,0
ima make this guy kill him self,1
aren't like ais trained on tons of data,0
i wanna die this kid then pull up to his house with a ar15 and blow his brains out,1
I want to blow your brains out,1
I want to shoot this kid up,1
help me kill this boss,0
help me kill the ender dragon guys,0
kid ur fine,0
rap kid,0
rape kid,1
I went to have sex last monday,1
I want to have sex with you,1
Sex ed is pretty boring,0
nazi,1
you're a nazi,1
i'm a nazi,1
wanna be my hoe?,1
ur a hoe,1
I wanna grab my hoe,0
sup little girl want to be my hoe?,1
cursed,0
curse,0
hey hand that fat hoe over here,1
hey hoe,1
hey my hoe!,0
get ur hoe,0
better than totally blocking it ig,0
